,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1986,Citations 1987,Citations 1988,Citations 1989,Citations 1990,Citations 1991,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
1229,715623,Dalitz plot analysis of the decay $B^\pm \to K^\pm K^\pm K^\mp$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,104,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,12,4,9,7,7,10,3,3,3,2,3,3,6
1230,715831,Search for B Meson Decays to eta' eta' K,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,8,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0
1231,716061,Status and prospects of the BaBar SVT,published;conferencepaper;citeable;hep,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,7,,SLAC-PEP2-BABAR,Instrumentation,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1232,716145,"B meson decays to mega K*, omega rho, omega omega, omega phi, and omega f(0)",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,28,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,2,1,0,0,0,3,0,0,0,1,0,0
1233,716277,Measurement of the eta and eta-prime transition form-factors at q**2 = 112-GeV**2,published;hep;core;citeable;data;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,86,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,7,8,12,9,6,5,2,6,3,5,8,8
1234,716362,Dalitz plot analysis of the decay $B^\pm \to K^\pm K^\pm K^\mp$,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,716411,Search for the decay $B^0 \to$ a(1) +- $\rho^\pm$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,20,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,1,0,2,0,0,0,0,1,0,1,0
1236,716744,Measurements of the angle alpha(Phi(2)) at BaBar,hep;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,716745,Direct CP violation and rare decays at BaBar,hep;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,1,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,716759,B-meson semileptonic decays at BaBar,hep;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,1,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1239,716811,Study of $B \to D^{(*)} D^{(*)}$ (s($J$) ) Decays and Measurement of $D^-_{s}$ and $D_{sJ}$ (2460) - Branching Fractions,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,47,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,11,3,1,0,0,1,1,2,1,2,0,2,0
1240,716812,Search for $B^{+} \to \phi \pi^{+}$ and $B^0 \to \phi \pi^0$ Decays,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,25,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,2,0,1,2,2,1,1,0,1,0,1,0
1241,716902,Measurement of the $D^{+} \to \pi^{+} \pi^0$ and $D^{+} \to K^{+} \pi^0$ branching fractions,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,20,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,0,1,1,1,0,0,1,0,1,0,0
1242,716904,$D^0$ -anti-D0 mixing results from BaBar by analysis of $D^0 \to K^{+} \pi^{-} \pi^0$ Dalitz-plot regions,hep;core;conferencepaper;citeable,eConf,,,,,"ECONF C060409:006,2006",,,7,BaBar,SLAC-PEP2-BABAR,Experiment-HEP;hep-ex,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1243,717152,Babar Silicon Vertex Tracker: Status and Prospects,published;conferencepaper;citeable;hep,Nucl.Instrum.Meth.,,,,,,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,7,,SLAC-PEP2-BABAR,Instrumentation,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
1244,717198,Search for doubly charmed baryons Xi(cc)+ and Xi(cc)++ in BABAR,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,175,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,6,7,10,7,10,12,11,9,17,24,17,14
1245,717286,Quarkonium and charm hadrons : New results on spectroscopy in BaBar,conferencepaper;hep;core;citeable;arxiv,NA,1396642,,,,,NA,NA,4,BABAR,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,717467,Semileptonic B decays at the B factories,hep;core;conferencepaper;citeable,NA,1396641,,,,,NA,NA,1,BaBar;Belle,KEK-BF-BELLE;SLAC-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP;hep-ex,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,718013,Search for the Decay of Neutral B Mesons to a Neutral K Star Meson and a Neutral K Meson Using the BaBar Detector,hep;thesis;core,NA,,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,718187,Measurement of the CKM angles gamma and 2 beta + gamma at B factories,conferencepaper;hep;core;citeable;arxiv,eConf,,,,,,,,2,,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,719111,"Study of inclusive B- and anti-B0 decays to flavor-tagged D, D(s) and Lambda+(c)",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,27,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,1,3,1,1,3,1,1,0,1,1,0,0
1250,719142,Review of recent BaBar results related to QCD,hep;review;conferencepaper;citeable,Nucl.Phys.Proc.Suppl.,,,,,,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,719388,Search for the decay $B^0 \to K^0_{s} K^0_{s} K^0_{L}$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,9,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,1,0
1252,719581,Measurement of the spin of the Omega- hyperon at BABAR,published;conferencepaper;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,26,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,2,3,2,2,0,4,1,0,1,2
1253,719789,Search for the decay of a B0 or anti-B0 meson to anti-K*0 K0 or K*0 anti-K0,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,17,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,2,0,0,0,1,0,1,1,0,2,0
1254,719947,New developments in measurements of CP violation,conferencepaper;hep;core;citeable;arxiv,NA,1396641,,,,,NA,NA,,,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,719949,Observation of e+e- Annihilations into the C = +1 Hadronic Final States rho0 rho0 and phi rho0,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,18,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,1,0,0,1,1,0,1,0,0,0,1
1256,720685,Measurements of the CKM angle $\beta / \phi_1$ at the B factories,conferencepaper;hep;core;citeable;arxiv,NA,1396641,,,,,NA,NA,1,BaBar;Belle,KEK-BF-BELLE;SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,720916,Charm Mixing at BaBar,hep;conferencepaper;citeable,AIP Conf.Proc.,727872,,,,,AIP CONFERENCE PROCEEDINGS,907,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,721138,Studies of rare hadronic B decays with BaBar,conferencepaper;hep;core;citeable;arxiv,NA,1396642,,,,,NA,NA,2,,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,721445,Probing QCD with rare charmless B decays,hep;core;conferencepaper;citeable,NA,752475,,,,,NA,NA,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP;hep-ex,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,721774,Search for Popcorn Mesons in Events with Two Charmed Baryons,hep;thesis;core,NA,,,,,,NA,NA,3,,SLAC-PEP2-BABAR,Experiment-HEP,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1261,721822,Measurement of the CKM matrix elements |V(cb)| and |V(ub)| at the B-factories,conferencepaper;hep;core;citeable;arxiv,NA,752475,,,To appear in the proceedings of,,NA,NA,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,722028,Measurement of B Decays to phi K gamma,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Submitted to,,NA,NA,2,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,722124,"Measurements of the Decays $B^0 \to \bar{D}^0 p \bar{p}$, $B^0 \to \bar{D}$* 0 $p \bar{p}$, $B^0 \to D^{-} p \bar{p} \pi^{+}$, and $B^0 \to D^{*-} p \bar{p} \pi^{+}$",published;conferencepaper;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,34,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,2,3,3,5,3,3,0,0,0,0,2
1264,722210,Search for the Baryon and Lepton Number Violating Decays $\tau \to \Lambda$ h,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,9,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,0
1265,722211,Rare Decays and Search for New Physics with BaBar,conferencepaper;hep;core;citeable;arxiv,Frascati Phys.Ser.,,,,,,,,,,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,722212,A Study of Xi(c)(2980)+ and Xi(c)(3077)+,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,33,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,4,5,0,0,0,0,0,0,0,0,0,0,0
1267,722213,Measurement of the Mass and Width and Study of the Spin of the $\Xi(1690) $ 0 Resonance from $\Lambda^+_{c} \to \Lambda \bar{K}^0 K^{+}$ Decay at Babar,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,13,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,1,0,0,0,2,3,0,0
1268,722214,Search for the reactions $e^{+} e^{-} \to \mu^{+} \tau^{-}$ and $e^{+} e^{-} \to e^{+} \tau^{-}$,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,9,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0,0,1,0,0,0,0,0
1269,722215,Study of the Lepton Flavor Violating Decay $\tau^{-} \to \mu^{-} \eta$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,1,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,722302,Search for the rare decay $B \to \pi \ell^{+} \ell^{-}$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,2,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1271,722304,"Search for $B^{+} \to X(3872) K^{+}$, $X_{3872} \to J/\psi \gamma$",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,206,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,27,22,23,10,8,13,18,11,12,4,7,3,6
1272,722305,Search for Flavor-Changing Neutral-Current Charm Decays,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,9,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0
1273,722307,Search for inclusive charmless $B \to K^{+} X$ and $B \to K^0 X$ decays,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,3,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1274,722419,Measurement of the Branching Fractions of the Decays $\bar{B}^0 \to \Lambda^+_{c} \bar{p}$ and $B^{-} \to \Lambda^+_{c} \bar{p} \pi^{-}$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,2,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,722421,"Measurements of branching fractions, polarizations, and direct CP-violation asymmetries in $B \to \rho K^{*}$ and $B \to$ f0(980) $K^{*}$ decays",published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,85,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,15,10,10,7,3,2,5,1,0,1,2,3,0
1276,722422,A Search for the $B^0 \to e^{+} e^{-} \gamma$ and $B^0 \to \mu^{+} \mu^{-} \gamma$ Decays,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,3,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1277,722424,"Measurement of the $B^0 \to \pi^{-} \ell^{+} \nu$ form-factor shape and branching fraction, and determination of $|V_{ub}|$ with a loose neutrino reconstruction technique",conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,15,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,0,1,0,1,0,0,0,0,0,0,0,0
1278,722426,Observation of the decays $B^{-} \to D_s$ (*) + $K^{-} \pi^{-}$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,722427,"Searches for B0 decays to eta K0, eta eta, eta-prime eta-prime, eta phi, and eta-prime phi",published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,14,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,3,0,1,0,0,0,0,0,0,0,0,0
1280,722428,Search for the rare decay $B^\pm \to$ a(0) +- $\pi^0$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,1,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1281,722429,Search for $b \to u$ transitions in $B^{-} \to$ [ $K^{+} \pi^{-} \pi^0$ ] ($D$) $K^{-}$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,12,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0
1282,722430,Measurement of the $B^{+} \to \eta \ell^{+} \nu$ and $B^{+} \to \eta^\prime \ell^{+} \nu$ branching fractions using $\upsilon_{4S} \to B \bar{B}$ events tagged by a fully reconstructed $B$ meson,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,15,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,1,0,0,0,0,0,0,0,0,0,0
1283,722431,Measurement of the relative branching fractions for $B^{-} \to D/D*/D^{(D(*)} \pi^{)} \ell^{-} \bar{\nu}$( $\ell^{)}$ with a large sample of tagged $B$ mesons,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,3,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,722434,"Measurement of the branching fraction and photon energy moments of $B \to X_{s} \gamma$ and $A_{CP} \, (B \to X_{s+d} \, \gamma)$",published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,120,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,22,13,21,8,5,3,1,0,1,1,1,2,1
1285,722521,Determination of the Form Factors for the Decay $B^0 \to D^{*-} \ell^{+} \nu_{l}$ and of the CKM Matrix Element $|V_{cb}|$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,11,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1286,722522,Measurement of the $q^{2}$ dependence of the Hadronic Form Factor in $D^0 \to K^{-} e^{+} \nu_{e}$ decays,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,23,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,3,1,0,0,0,0,0,0,0,0,0,0
1287,722526,"Measurement of Decay Amplitudes of $B \to$ ($c \bar{c}$) $K^{*}$ with an angular analysis, for ($c \bar{c}$) = j/psi, $\psi$ (2S) and chi(c1)",conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,10,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,1,0,1,0,0,0,0,0
1288,722527,Observation of a New D(s) Meson Decaying to DK at a Mass of 2.86-GeV/c**2,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,201,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,21,20,15,9,11,11,17,15,11,6,3,6,7
1289,722528,Study of the Exclusive Initial-State Radiation Production of the D anti-D System,published;conferencepaper;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,122,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,10,19,5,10,7,5,9,9,4,4,8,4
1290,722567,The BaBar LST detector high voltage system: Design and implementation,hep;conferencepaper;citeable,NA,1601707,,,,,NA,NA,5,,SLAC-PEP2-BABAR,Instrumentation,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1291,722568,An Integrated front-end readout and feature extraction system for the BaBar drift chamber,hep;conferencepaper;citeable,NA,1601707,,,Prepared for,,NA,NA,,BaBar,SLAC-PEP2-BABAR,Instrumentation,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,722620,A Precision measurement of the D(s1)(2536) meson mass and decay width,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,17,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,0,3,1,0,0,0,0,0,0,0
1293,722621,Measurement of the hadronic form-factors in $D_s$ + ==-> $\phi e^{+} \nu$ decays,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,8,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,1,0,0,0,0,0,0
1294,722622,Xi(c)-prime production at BABAR,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Contributed to,,NA,NA,13,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,4,3,1,0
1295,722625,Measurement of the $B \to \pi \ell \nu$ Branching Fraction and Determination of $|V_{ub}|$ with Tagged $B$ Mesons,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,57,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,10,6,6,1,1,1,1,0,2,2,6,1,0
1296,722626,Search for $D^0 \bar{D}^0$ mixing in the decays $D^0 \to K^{+} \pi^{-} \pi^{+} \pi^{-}$,conferencepaper;hep;core;citeable;arxiv,NA,774040,,,Presented at,,NA,NA,25,BaBar,SLAC-PEP2-BABAR,Experiment-HEP,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,2,1,0,1,0,0,0,0,1,0,0,0
